company_id,name,name_ja,industry_code,isin,website
3017,FIDEA Holdings Co. Ltd.,フィデアホールディングス株式会社,7050,,
3018,"MEGMILK SNOW BRAND Co.,Ltd.",雪印メグミルク株式会社,3050,JP3947800003,
3019,Restar Holdings Corporation,株式会社レスターホールディングス,6050,,
3020,"Senshu Ikeda Holdings,Inc.",株式会社池田泉州ホールディングス,7050,,
3021,,ジューテックホールディングス株式会社,6050,,
3022,SHOBIDO Corporation,粧美堂株式会社,3800,,
3023,"C'BON COSMETICS Co.,Ltd",株式会社シーボン,3200,,
3024,"CanBas Co.,Ltd.",株式会社キャンバス,3250,,
3025,"Mitsubishi Research Institute, Inc.",株式会社三菱総合研究所,5250,,
3026,"AMITA HOLDINGS CO.,LTD.",アミタホールディングス株式会社,9050,,
3027,Shinden Hightex Corporation,シンデン・ハイテックス株式会社,6050,,
3028,"CHIMNEY CO., LTD.",チムニー株式会社,6100,,
3029,"TOMONY Holdings,Inc.",トモニホールディングス株式会社,7050,,
3030,YA-MAN LTD.,ヤーマン株式会社,3650,,
3031,"Maruzen CHI Holdings Co., Ltd.",丸善ＣＨＩホールディングス株式会社,6100,,
3032,,テクノホライゾン株式会社,3650,,
3033,"Sompo Holdings, Inc.",ＳＯＭＰＯホールディングス株式会社,7150,JP3165000005,
3034,ESCRIT INC.,株式会社エスクリ,9050,,
3035,"ENEOS Holdings,Inc.",ＥＮＥＯＳホールディングス株式会社,3300,JP3386450005,
3036,,アニコム　ホールディングス株式会社,7150,,
3037,"OOMITSU CO., LTD.",株式会社大光,6050,,
3038,CellSeed Inc.,株式会社セルシード,3750,,
3039,"Daito Pharmaceutical Co.,Ltd.",ダイト株式会社,3250,,
3040,AZEARTH Corporation,アゼアス株式会社,6050,,
3041,The Global Ltd.,株式会社　ＴＨＥグローバル社,8050,,
3042,,株式会社ボルテージ,5250,,
3043,"PAPYLESS CO.,Ltd.",株式会社パピレス,5250,,
3044,"DENSAN CO.,LTD.",株式会社電算,5250,,
3045,,インターライフホールディングス株式会社,2050,,
3046,"OCHI HOLDINGS CO.,LTD.",ＯＣＨＩホールディングス株式会社,6050,,
3047,TV TOKYO Holdings Corporation,株式会社テレビ東京ホールディングス,5250,,
3048,IKK Inc.,アイ・ケイ・ケイ株式会社,9050,,
3049,MIRAIT Holdings Corporation,株式会社ミライト・ホールディングス,2050,,
3050,ONKYO HOME ENTERTAINMENT CORPORATION,オンキヨーホームエンターテイメント株式会社,3650,,
3051,"Financial Products Group Co.,Ltd.",株式会社ＦＰＧ,7100,,
3052,SymBio Pharmaceuticals Limited,シンバイオ製薬株式会社,3250,,
3053,,株式会社トランザクション,3800,,
3054,E-Guardian Inc.,イー・ガーディアン株式会社,9050,,
3055,POLA ORBIS HOLDINGS INC.,株式会社ポーラ・オルビスホールディングス,3200,JP3855900001,
3056,"Medical Net , Inc.",株式会社メディカルネット,5250,,
3057,"noevir holdings co.,ltd.",株式会社ノエビアホールディングス,3200,,
3058,,株式会社テラプローブ,3650,,
3059,G Three Holdings CORPORATION,株式会社ジー・スリーホールディングス,5250,,
3060,"J.S.B.Co.,Ltd.",株式会社ジェイ・エス・ビー,8050,,
3061,TOKAI Holdings Corporation,株式会社ＴＯＫＡＩホールディングス,6050,,
3062,,株式会社ゲームカード・ジョイコホールディングス,3600,,
3063,"Ekitan&Co.,Ltd.",株式会社駅探,5250,,
3064,"TSI HOLDINGS CO., LTD.",株式会社ＴＳＩホールディングス,3100,,
3065,AGS Corporation,ＡＧＳ株式会社,5250,,
3066,RaQualia Pharma Inc.,ラクオリア創薬株式会社,3250,,
3067,"Nippon Dry-Chemical CO.,LTD.",日本ドライケミカル株式会社,3600,,
3068,FINDEX Inc.,株式会社ファインデックス,5250,,
3069,,カルビー株式会社,3050,JP3220580009,
3070,SEMITEC Corporation,ＳＥＭＩＴＥＣ株式会社,3650,,
3071,Kurotani Corporation,黒谷株式会社,6050,,
3072,"EAT&HOLDINGS Co.,Ltd",株式会社イートアンドホールディングス,3050,,
3073,Digital  Media Professionals Inc.,株式会社ディジタルメディアプロフェッショナル,5250,,
3074,HOUSECOM CORPORATION,ハウスコム株式会社,8050,,
3075,"Nissin Sugar Co., Ltd.",日新製糖株式会社,3050,,
3076,Sanoyas Holdings Corporation,サノヤスホールディングス株式会社,3700,,
3077,"PARAMOUNT BED HOLDINGS CO.,LTD.",パラマウントベッドホールディングス株式会社,3800,,
3078,"Miyakoshi Holdings, Inc.",宮越ホールディングス株式会社,3650,,
3079,"TAISHO PHARMACEUTICAL HOLDINGS CO., LTD.",大正製薬ホールディングス株式会社,3250,,
3080,,株式会社モルフォ,5250,,
3081,JALCO Holdings Inc.,ＪＡＬＣＯホールディングス株式会社,3650,,
3082,BrainPad Inc.,株式会社ブレインパッド,5250,,
3083,"NEXON Co., Ltd.",株式会社ネクソン,5250,JP3758190007,
3084,,ＫＬａｂ株式会社,5250,,
3085,,日本管理センター株式会社,8050,,
3086,"3-D Matrix,Ltd.",株式会社スリー・ディー・マトリックス,3750,,
3087,"eBOOK Initiative Japan Co., Ltd.",株式会社イーブックイニシアティブジャパン,5250,,
3088,"Poletowin Pitcrew Holdings,Inc.",ポールトゥウィン・ピットクルーホールディングス株式会社,5250,,
3089,"Berg Earth co.,Ltd.",ベルグアース株式会社,50,,
3090,Livesense Inc.,株式会社リブセンス,9050,,
3091,Nitta Gelatin Inc.,新田ゼラチン株式会社,3200,,
3092,W-SCOPE Corporation,ダブル・スコープ株式会社,3650,,
3093,Star Flyer Inc.,株式会社スターフライヤー,5150,,
3094,"Sansei Landic Co.,Ltd",株式会社サンセイランディック,8050,,
3095,"Misawa & Co.,Ltd.",株式会社ミサワ,6100,,
3096,Chiome Bioscience Inc.,株式会社カイオム・バイオサイエンス,3250,,
3097,"JAPAN MATERIAL Co.,Ltd.",ジャパンマテリアル株式会社,9050,,
3098,"OHIZUMI MFG.CO.,LTD.",株式会社大泉製作所,3650,,
3099,ArtSpark Holdings Inc.,アートスパークホールディングス株式会社,5250,,
3100,"Cominix Co.,Ltd.",株式会社Ｃｏｍｉｎｉｘ,6050,,
3101,istyle Inc.,株式会社アイスタイル,5250,,
3102,"Tea Life Co.,Ltd",ティーライフ株式会社,6100,,
3103,LIFENET INSURANCE COMPANY,ライフネット生命保険株式会社,7150,,
3104,"mup holdings. Inc,",株式会社エムアップホールディングス,9050,,
3105,Ateam Inc.,株式会社エイチーム,5250,,
3106,VECTOR INC.,株式会社ベクトル,9050,,
3107,"Cocolonet CO., LTD.",こころネット株式会社,9050,,
3108,CHARM CARE CORPORATION,株式会社チャーム・ケア・コーポレーション,9050,,
3109,"UNIVERSAL ENGEISHA CO.,LTD",株式会社ユニバーサル園芸社,9050,,
3110,"UCHIYAMA HOLDINGS Co.,Ltd.",株式会社ウチヤマホールディングス,9050,,
3111,Kitanotatsujin Corporation,株式会社北の達人コーポレーション,3050,,
3112,"GOYO foods Industry Co., Ltd.",五洋食品産業株式会社,3050,,
3113,happiness and d co ltd,株式会社ハピネス・アンド・ディ,6100,,
3114,MOBCAST HOLDINGS INC.,株式会社モブキャストホールディングス,5250,,
3115,"Emergency Assistance Japan Co., Ltd.",日本エマージェンシーアシスタンス株式会社,9050,,
3116,ACTCALL INC.,株式会社アクトコール,9050,,
3117,"WirelessGate, Inc.",株式会社ワイヤレスゲート,5250,,
3118,"Jimoto Holdings,Inc.",株式会社じもとホールディングス,7050,,
3119,,株式会社エニグモ,5250,,
3120,"Nippon Light Metal Holdings Company, Ltd.",日本軽金属ホールディングス株式会社,3500,JP3700200003,
3121,"TAKAOKA TOKO CO., LTD.",株式会社東光高岳,3650,,
3122,"LIKE Kids,Inc.",ライクキッズ株式会社,9050,,
3123,"ASTMAX Co., Ltd.",アストマックス株式会社,7100,,
3124,"GMO Financial Holdings, Inc.",ＧＭＯフィナンシャルホールディングス株式会社,7100,,
3125,"ARIGATOU SERVICES COMPANY,LIMITED",株式会社ありがとうサービス,6100,,
3126,"Sankyo Tateyama,Inc.",三協立山株式会社,3550,,
3127,Impact HD Inc.,インパクトホールディングス株式会社,9050,,
3128,,キャリアリンク株式会社,9050,,
3129,"AP HOLDINGS CO.,LTD.",株式会社エー・ピーホールディングス,6100,,
3130,NIPPON CONCEPT CORPORATION,日本コンセプト株式会社,,,
3131,"AWA PAPER & TECHNOLOGICAL COMPANY, Inc.",阿波製紙株式会社,3150,,
3132,"Trenders, Inc.",トレンダーズ株式会社,9050,,
3133,"STrust Co.,Ltd.",株式会社エストラスト,8050,,
3134,"ADJUVANT COSME JAPAN CO.,LTD.",株式会社アジュバンコスメジャパン,3200,,
3135,,株式会社ジーンテクノサイエンス,3250,,
3136,"ABIST Co.,Ltd.",株式会社アビスト,9050,,
3137,"GRANDES,Inc.",株式会社グランディーズ,8050,,
3138,"enish,inc.",株式会社ｅｎｉｓｈ,5250,,
3139,TECNOS  JAPAN  INCORPORATED,株式会社テクノスジャパン,5250,,
3140,,シュッピン株式会社,6100,,
3141,"euglena Co.,Ltd.",株式会社ユーグレナ,3050,,
3142,"Jibannet Holdings Co., Ltd.",地盤ネットホールディングス株式会社,9050,,
3143,"COLOPL,Inc.",株式会社コロプラ,5250,,
3144,"PUNCH INDUSTRY CO.,LTD.",パンチ工業株式会社,3600,,
3145,"IBJ,Inc.",株式会社ＩＢＪ,9050,,
3146,"KAITORIOKOKU Co.,Ltd",株式会社買取王国,6100,,
3147,,株式会社メドレックス,3250,,
3148,"WIN-Partners Co., Ltd.",ウイン・パートナーズ株式会社,6050,,
3149,,株式会社ビューティガレージ,6050,,
3150,"Kyoritsu Computer & Communication Co.,Ltd.",協立情報通信株式会社,9050,,
3151,,オイシックス・ラ・大地株式会社,9050,,
3152,Sanyo Homes Corporation,サンヨーホームズ株式会社,2050,,
3153,"SOFTMAX CO.,LTD",ソフトマックス株式会社,5250,,
3154,AltPlusInc.,株式会社オルトプラス,5250,,
3155,Hoosiers Holdings,株式会社フージャースホールディングス,8050,,
3156,"Premium Water Holdings,Inc.",株式会社プレミアムウォーターホールディングス,3050,,
3157,ASANTE INCORPORATED,株式会社アサンテ,9050,,
3158,"Tama Home Co., Ltd.",タマホーム株式会社,2050,,
3159,"Broadleaf Co.,Ltd.",株式会社ブロードリーフ,5250,,
3160,,株式会社オークファン,5250,,
3161,Cross Marketing Group Inc.,株式会社クロス・マーケティンググループ,5250,,
3162,TRUST Holdings Inc.,トラストホールディングス株式会社,8050,,
3163,PeptiDream Inc.,ペプチドリーム株式会社,3250,,
3164,JSS CORPORATION,株式会社ジェイエスエス,9050,,
3165,"Yokota Manufacturing Co., Ltd.",株式会社横田製作所,3600,,
3166,"International Conglomerate of Distribution for Automobile Holdings Co., Ltd.",ＩＣＤＡホールディングス株式会社,6100,,
3167,"NFC Holdings,Inc.",株式会社ＮＦＣホールディングス,7150,,
3168,ReproCELL Incorporated,株式会社リプロセル,3200,,
3169,"DREAM VISION CO.,LTD.",夢展望株式会社,6100,,
3170,,サントリー食品インターナショナル株式会社,3050,JP3336560002,
3171,"Carlit Holdings Co.,Ltd.",カーリットホールディングス株式会社,3200,,
3172,Tokyu Fudosan Holdings Corporation,東急不動産ホールディングス株式会社,8050,JP3569200003,
3173,"DIGITAL HEARTS HOLDINGS Co., Ltd.",株式会社デジタルハーツホールディングス,9050,,
3174,"IJTT Co.,Ltd.",株式会社ＩＪＴＴ,3700,,
3175,"NEXTAGE Co., Ltd.",株式会社ネクステージ,6100,,
3176,,株式会社Ｎ・フィールド,9050,,
3177,"Iida Group Holdings Co., Ltd.",飯田グループホールディングス株式会社,8050,JP3131090007,
3178,"Amaze Co.,Ltd.",株式会社アメイズ,9050,,
3179,SANWA COMPANY LTD.,株式会社サンワカンパニー,6100,,
3180,"Open House Co., Ltd",株式会社オープンハウス,8050,,
3181,,ＥＲＩホールディングス株式会社,9050,,
3182,ENVIPRO HOLDINGS Inc.,株式会社エンビプロ・ホールディングス,3450,,
3183,"SYSTEM INFORMATION CO.,LTD",株式会社システム情報,5250,,
3184,Showcase Inc.,株式会社ショーケース,9050,,
3185,"MEDIA DO Co., Ltd.",株式会社メディアドゥ,5250,,
3186,,株式会社ビジョン,5250,,
3187,,株式会社ＡＮＡＰ,6100,,
3188,,Ｍ＆Ａキャピタルパートナーズ株式会社,9050,,
3189,Wesco Holdings Inc.,株式会社ウエスコホールディングス,9050,,
3190,"ZIGExN Co., Ltd.",株式会社じげん,5250,,
3191,K&O Energy Group Inc.,Ｋ＆Ｏエナジーグループ株式会社,1050,,
3192,"Allied Architects, Inc.",アライドアーキテクツ株式会社,9050,,
3193,Oncolys BioPharma Inc.,オンコリスバイオファーマ株式会社,3250,,
3194,"RIDE ON EXPRESS  HOLDINGS Co.,Ltd.",株式会社ライドオンエクスプレスホールディングス,9050,,
3195,,アズマハウス株式会社,8050,,
3196,"Human Metabolome Technologies, Inc.",ヒューマン・メタボローム・テクノロジーズ株式会社,9050,,
3197,,エンカレッジ・テクノロジ株式会社,5250,,
3198,Hotto Link Inc.,株式会社ホットリンク,9050,,
3199,,株式会社めぶきフィナンシャルグループ,7050,,
3200,"V-cube, Inc.",株式会社ブイキューブ,5250,,
3201,CYBERDYNE Inc.,ＣＹＢＥＲＤＹＮＥ株式会社,3750,,
3202,ARCHITECTS STUDIO JAPAN INC.,アーキテクツ・スタジオ・ジャパン株式会社,9050,,
3203,"Shin Maint Holdings Co.,Ltd.",シンメンテホールディングス株式会社,9050,,
3204,"e'grand Co.,Ltd",株式会社イーグランド,8050,,
3205,"Nippon Aqua Co., Ltd.",株式会社日本アクア,2050,,
3206,SIGMAXYZ Inc.,株式会社シグマクシス,9050,,
3207,"Daiki Axis Co.,Ltd",株式会社ダイキアクシス,3800,,
3208,,株式会社ウィルグループ,9050,,
3209,"CYBERLINKS CO.,LTD.",株式会社サイバーリンクス,5250,,
3210,DaikyoNishikawa Corporation,ダイキョーニシカワ株式会社,3200,,
3211,"MARUWA UNYU KIKAN CO.,LTD.",株式会社丸和運輸機関,5050,,
3212,"EnBio Holdings,Inc",株式会社エンバイオ・ホールディングス,9050,,
3213,"HOTMAN Co.,Ltd.",株式会社ホットマン,6100,,
3214,Nippon BS Broadcasting Corporation,日本ＢＳ放送株式会社,5250,,
3215,DLE Inc.,株式会社ディー・エル・イー,5250,,
3216,"Escrow Agent Japan ,Inc.",株式会社エスクロー・エージェント・ジャパン,9050,,
3217,TOREX SEMICONDUCTOR LTD.,トレックス・セミコンダクター株式会社,3650,,
3218,,株式会社ジャパンディスプレイ,3650,JP3389660006,
3219,"JOYFUL HONDA CO.,LTD.",株式会社ジョイフル本田,6100,,
3220,,株式会社白鳩,6100,,
3221,Fixstars Corporation,株式会社フィックスターズ,5250,,
3222,,株式会社東武住販,8050,,
3223,"KIRINDO HOLDINGS CO.,LTD.",株式会社キリン堂ホールディングス,6100,,
3224,"FreakOut Holdings, inc.",株式会社フリークアウト・ホールディングス,9050,,
3225,"MUGEN ESTATE Co.,Ltd.",株式会社ムゲンエステート,8050,,
3226,,メドピア株式会社,9050,,
3227,"Yossix Co.,Ltd.",株式会社ヨシックス,6100,,
3228,"RareJob, Inc.",株式会社レアジョブ,9050,,
3229,"POVAL KOGYO CO.,LTD.",ポバール興業株式会社,3200,,
3230,"OAT Agrio Co., Ltd.",ＯＡＴアグリオ株式会社,3200,,
3231,IGNIS LTD.,株式会社イグニス,5250,,
3232,"Torikizoku co.,ltd",株式会社鳥貴族,6100,,
3233,"Good Com Asset Co., Ltd.",株式会社グッドコムアセット,8050,,
3234,"FEED ONE CO.,LTD.",フィード・ワン株式会社,3050,,
3235,KADOKAWA CORPORATION,株式会社ＫＡＤＯＫＡＷＡ,5250,,
3236,"Tokyo Kiraboshi Financial Group, Inc.",株式会社東京きらぼしフィナンシャルグループ,7050,,
3237,YRGLM Inc.,株式会社イルグルム,9050,,
3238,,株式会社ジャパンインベストメントアドバイザー,7100,,
3239,"REALWORLD, inc.",株式会社リアルワールド,5250,,
3240,"GMO Research,Inc.",ＧＭＯリサーチ株式会社,5250,,
3241,RIBOMIC Inc.,株式会社リボミック,3250,,
3242,"FFRI Security, Inc.",株式会社ＦＦＲＩセキュリティ,5250,,
3243,AMBITION CORPORATION,株式会社ＡＭＢＩＴＩＯＮ,8050,,
3244,"GENERATION PASS CO.,LTD",株式会社ジェネレーションパス,6100,,
3245,"HOTLAND Co.,Ltd.",株式会社ホットランド,6100,,
3246,"AlphaPolis.Co.,Ltd.",株式会社アルファポリス,5250,,
3247,YAMASHIN-FILTER CORP.,ヤマシンフィルタ株式会社,3600,,
3248,OPTiM CORPORATION,株式会社オプティム,5250,,
3249,,株式会社セレス,5250,,
3250,ELAN Corporation,株式会社エラン,9050,,
3251,"JAPAN Creative Platform Group Co., Ltd.",株式会社日本創発グループ,3800,,
3252,,株式会社ＳＨＩＦＴ,5250,,
3253,"The Imamura Securities Co.,Ltd.",今村証券株式会社,7100,,
3254,MKSystem Corporation,株式会社エムケイシステム,5250,,
3255,"CRI Middleware Co., Ltd.",株式会社ＣＲＩ・ミドルウェア,5250,,
3256,artra corporation,アトラ株式会社,9050,,
3257,"Japan PC Service Co., Ltd.",日本ＰＣサービス株式会社,9050,,
3258,"Bengo4.com,Inc.",弁護士ドットコム株式会社,9050,,
3259,"DAIREI CO.,LTD",株式会社大冷,3050,,
3260,,株式会社クラウドワークス,5250,,
3261,"MarkLines Co.,Ltd.",マークラインズ株式会社,5250,,
3262,B-Lot Company Limited,株式会社ビーロット,8050,,
3263,"SFP Holdings Co., Ltd.",ＳＦＰホールディングス株式会社,6100,,
3264,"TechnoPro Holdings, Inc.",テクノプロ・ホールディングス株式会社,9050,,
3265,FRUTA FRUTA INC.,株式会社フルッタフルッタ,3050,,
3266,"Adventure, Inc.",株式会社アドベンチャー,9050,,
3267,"Takemoto Yohki Co.,Ltd.",竹本容器株式会社,3200,,
3268,"RS Technologies Co.,Ltd.",株式会社ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3550,,
3269,,株式会社ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,5250,,
3270,"IR Japan Holdings, Ltd.",株式会社アイ・アールジャパンホールディングス,9050,,
3271,"GMO TECH,Inc.",ＧＭＯ　ＴＥＣＨ株式会社,9050,,
3272,,メディカル・データ・ビジョン株式会社,5250,,
3273,gumi Inc.,株式会社ｇｕｍｉ,5250,,
3274,"METAWATER Co.,Ltd.",メタウォーター株式会社,4050,,
3275,"eREX Co.,Ltd.",イーレックス株式会社,4050,,
3276,"Snow Peak, Inc.",株式会社スノーピーク,3800,,
3277,MRT Inc.,ＭＲＴ株式会社,9050,,
3278,,株式会社エクストリーム,9050,,
3279,Scigineer Inc.,サイジニア株式会社,9050,,
3280,KAYAC Inc.,株式会社カヤック,5250,,
3281,"Interworks,Inc",株式会社インターワークス,9050,,
3282,"Watahan&Co.,Ltd.",綿半ホールディングス株式会社,6100,,
3283,"Tokyo Board Industries co.,ltd.",東京ボード工業株式会社,3800,,
3284,Datasection Inc.,データセクション株式会社,5250,,
3285,United Super Markets Holdings Inc.,ユナイテッド・スーパーマーケット・ホールディングス株式会社,6100,,
3286,,マクニカ・富士エレ　ホールディングス株式会社,6050,,
3287,"KeePer Technical Laboratory Co., Ltd.",ＫｅｅＰｅｒ技研株式会社,9050,,
3288,"Hokuryo Co., Ltd.",株式会社　ホクリヨウ,3050,,
3289,,ＬＩＮＥ株式会社,5250,,
3290,"FIRSTLOGIC,INC.",株式会社ファーストロジック,9050,,
3291,Silicon Studio Corporation,シリコンスタジオ株式会社,5250,,
3292,,株式会社ＡＬＢＥＲＴ,5250,,
3293,"HOUSE DO Co.,Ltd.",株式会社ハウスドゥ,8050,,
3294,SLD Entertainment Inc.,株式会社エスエルディー,6100,,
3295,First-corporation Inc.,ファーストコーポレーション株式会社,2050,,
3296,"General Oyster,Inc.",株式会社ゼネラル・オイスター,6100,,
3297,"Mobile Factory, Inc.",株式会社モバイルファクトリー,5250,,
3298,HEALIOS K.K.,株式会社ヘリオス,3250,,
3299,Collabos Corporation,株式会社コラボス,5250,,
3300,"IID, Inc.",株式会社イード,9050,,
3301,"Platz Co.,Ltd.",株式会社プラッツ,3800,,
3302,Aiming Inc.,株式会社Ａｉｍｉｎｇ,5250,,
3303,"sMedio, Inc.",株式会社ｓＭｅｄｉｏ,5250,,
3304,,株式会社海帆,6100,,
3305,SANKI SERVICE CORPORATION,株式会社三機サービス,9050,,
3306,,株式会社日本動物高度医療センター,9050,,
3307,SanBio Company Limited,サンバイオ株式会社,3250,,
3308,Hamee Corp.,Ｈａｍｅｅ株式会社,6100,,
3309,Nippon Ski Resort Development Co. Ltd.,日本スキー場開発株式会社,9050,,
3310,ItoKuro Inc.,株式会社イトクロ,9050,,
3311,"DesignOne Japan, Inc.",株式会社デザインワン・ジャパン,9050,,
3312,JIG-SAW INC.,ＪＩＧ－ＳＡＷ株式会社,5250,,
3313,"CRE, Inc.",株式会社シーアールイー,8050,,
3314,,株式会社レントラックス,9050,,
3315,LINKBAL INC.,株式会社リンクバル,9050,,
3316,,株式会社テラスカイ,5250,,
3317,Gunosy Inc.,株式会社Ｇｕｎｏｓｙ,9050,,
3318,"Smartvalue Co.,Ltd.",株式会社スマートバリュー,5250,,
3319,"NAKAMURA CHOUKOU CO., LTD.",株式会社中村超硬,3600,,
3320,"MarketEnterprise Co.,Ltd",株式会社マーケットエンタープライズ,9050,,
3321,,株式会社メニコン,3750,,
3322,Digital Information Technologies Corporation,デジタル・インフォメーション・テクノロジー株式会社,5250,,
3323,"Fundely Co., Ltd.",株式会社ファンデリー,6100,,
3324,NAGAOKA INTERNATIONAL CORPORATION,株式会社ナガオカ,3600,,
3325,,株式会社サーバーワークス,5250,,
3326,"PiPEDO HD, Inc.",パイプドＨＤ株式会社,5250,,
3327,"ECONOS Co., Ltd",株式会社エコノス,6100,,
3328,"Fuji Die Co.,Ltd.",冨士ダイス株式会社,3600,,
3329,"HIRAYAMA HOLDINGS Co.,Ltd.",株式会社平山ホールディングス,3750,,
3330,"Kyushu Financial Group,Inc.",株式会社九州フィナンシャルグループ,7050,,
3331,"Lib Work Co.,Ltd.",株式会社Ｌｉｂ　Ｗｏｒｋ,2050,,
3332,,株式会社クレステック,3800,,
3333,,大木ヘルスケアホールディングス株式会社,6050,,
3334,"Fujisan Magazine Service Co.,Ltd.",株式会社富士山マガジンサービス,6100,,
3335,"iRidge,Inc.",株式会社アイリッジ,5250,,
3336,,コスモエネルギーホールディングス株式会社,3300,JP3298000005,
3337,Dexerials Corporation,デクセリアルズ株式会社,3200,,
3338,"Chilled & Frozen Logistics Holdings Co.,Ltd.",株式会社Ｃ＆Ｆロジホールディングス,5050,,
3339,"PCI Holdings, Inc.",ＰＣＩホールディングス株式会社,5250,,
3340,"Palma Co., Ltd.",株式会社パルマ,8050,,
3341,Aqualine Ltd.,株式会社アクアライン,9050,,
3342,C.E.Management Integrated Laboratory Co.Ltd,株式会社土木管理総合試験所,9050,,
3343,"Lacto Japan Co.,Ltd.",株式会社ラクト・ジャパン,6050,,
3344,"BESTERRA CO., LTD",ベステラ株式会社,2050,,
3345,Metaps Inc.,株式会社メタップス,9050,,
3346,"JESCO Holdings, Inc.",ＪＥＳＣＯホールディングス株式会社,2050,,
3347,"TOKYO BASE Co., Ltd.",株式会社ＴＯＫＹＯ　ＢＡＳＥ,6100,,
3348,,ユーピーアール株式会社,9050,,
3349,Net Marketing Co.Ltd.,株式会社ネットマーケティング,9050,,
3350,"Japan Post Holdings Co., Ltd.",日本郵政株式会社,9050,JP3752900005,
3351,,ピクスタ株式会社,6100,,
3352,"RenetJapanGroup,Inc.",リネットジャパングループ株式会社,6100,,
3353,,アイビーシー株式会社,5250,,
3354,"JAPAN POST INSURANCE Co. ,  Ltd.",株式会社かんぽ生命保険,7150,,
3355,,株式会社ゆうちょ銀行,7050,JP3946750001,
3356,Brangista inc.,株式会社ブランジスタ,9050,,
3357,,株式会社バルニバービ,9050,,
3358,,ＡｐｐＢａｎｋ株式会社,9050,,
3359,"BrightPath Biotherapeutics Co., Ltd.",ブライトパス・バイオ株式会社,3250,,
3360,"GMO Media, Inc.",ＧＭＯメディア株式会社,9050,,
3361,Tameny Inc.,タメニー株式会社,9050,,
3362,"Kamakura Shinsho, Ltd.",株式会社鎌倉新書,9050,,
3363,"RAKUS Co.,Ltd",株式会社ラクス,5250,,
3364,,株式会社ベルシステム２４ホールディングス,9050,,
3365,ROZETTA CORPORATION,株式会社ロゼッタ,9050,,
3366,NEOJAPAN Inc.,株式会社ネオジャパン,5250,,
3367,"Anshin Guarantor Service Co.,Ltd.",あんしん保証株式会社,7200,,
3368,"ArtGreen Co.,Ltd",アートグリーン株式会社,6050,,
3369,"NAKAMOTO PACKS CO.,LTD.",中本パックス株式会社,3800,,
3370,"TATERU, Inc.",株式会社ＴＡＴＥＲＵ,2050,,
3371,Open Door Inc.,株式会社オープンドア,5250,,
3372,"MIZUHO MEDY CO.,LTD.",株式会社ミズホメディー,3250,,
3373,,株式会社ランドコンピュータ,5250,,
3374,,株式会社ツバキ・ナカシマ,3600,,
3375,"SOCIALWIRE CO.,LTD.",ソーシャルワイヤー株式会社,5250,,
3376,Double Standard Inc.,株式会社ダブルスタンダード,5250,,
3377,SMN Corporation,ＳＭＮ株式会社,9050,,
3378,"GRAPHICO,Inc.",株式会社グラフィコ,3800,,
3379,"PR TIMES, Inc.",株式会社ＰＲ　ＴＩＭＥＳ,5250,,
3380,"AXAS HOLDINGS CO.,LTD.",アクサスホールディングス株式会社,6100,,
3381,,プロパティエージェント株式会社,8050,,
3382,,株式会社フーバーブレイン,5250,,
3383,"KI-STAR REAL ESTATE CO.,LTD",ケイアイスター不動産株式会社,8050,,
3384,Mynet Inc.,株式会社マイネット,5250,,
3385,,株式会社一蔵,9050,,
3386,"Concordia Financial Group, Ltd.",株式会社コンコルディア・フィナンシャルグループ,7050,,
3387,,ＮＣホールディングス株式会社,3600,,
3388,ITOHAM YONEKYU HOLDINGS INC.,伊藤ハム米久ホールディングス株式会社,3050,,
3389,VALUE GOLF Inc.,株式会社バリューゴルフ,5250,,
3390,,ヒロセ通商株式会社,7200,,
3391,,株式会社ブラス,9050,,
3392,Yoshimura Food Holdings K.K.,株式会社ヨシムラ・フード・ホールディングス,9050,,
3393,"Hatena Co., Ltd",株式会社はてな,5250,,
3394,,株式会社ＬＩＴＡＬＩＣＯ,9050,,
3395,"SHOEI YAKUHIN CO.,LTD.",昭栄薬品株式会社,6050,,
3396,"PhoenixBio Co.,Ltd.",株式会社フェニックスバイオ,9050,,
3397,Global Kids Company Corp.,株式会社グローバルキッズＣＯＭＰＡＮＹ,9050,,
3398,Agratio urban design Inc.,アグレ都市デザイン株式会社,8050,,
3399,"BENEFIT JAPAN Co.,Ltd.",株式会社ベネフィットジャパン,5250,,
3400,"CHIeru Co.,Ltd.",チエル株式会社,5250,,
3401,,株式会社フィット,2050,,
3402,,富士ソフトサービスビューロ株式会社,9050,,
3403,"UMC Electronics Co.,Ltd.",ユー・エム・シー・エレクトロニクス株式会社,3650,,
3404,WILLPLUS Holdings Corporation,株式会社ウイルプラスホールディングス,6100,,
3405,"IWAKI CO., LTD.",株式会社イワキ,3600,,
3406,"CAREER CO.,LTD",株式会社キャリア,9050,,
3407,AirTrip Corp.,株式会社エアトリ,9050,,
3408,Aidma Marketing Communication Corporation,株式会社アイドママーケティングコミュニケーション,5250,,
3409,,株式会社アカツキ,5250,,
3410,"virtualex holdings, inc.",バーチャレクス・ホールディングス株式会社,9050,,
3411,"MARUHACHI HOLDINGS CO., LTD.",株式会社丸八ホールディングス,3100,,
3412,HyAS&Co.Inc.,ハイアス・アンド・カンパニー株式会社,9050,,
